,precision,recall,f1-score,support
0,0.9374634716540035,0.886677722498618,0.9113636363636363,1809.0
1,0.9177367576243981,0.9553049289891395,0.9361440851412198,2394.0
accuracy,0.9257673090649536,0.9257673090649536,0.9257673090649536,0.9257673090649536
macro avg,0.9276001146392008,0.9209913257438788,0.923753860752428,4203.0
weighted avg,0.9262272705150848,0.9257673090649536,0.9254784101855574,4203.0
