,precision,recall,f1-score,support
0,0.9037284362826934,0.9237770193401593,0.9136427566807315,1758.0
1,0.9366130558183539,0.9196470041802136,0.9280524958987579,2153.0
accuracy,0.9215034518026081,0.9215034518026081,0.9215034518026081,0.9215034518026081
macro avg,0.9201707460505236,0.9217120117601865,0.9208476262897447,3911.0
weighted avg,0.9218313730917645,0.9215034518026081,0.9215752978559836,3911.0
