,precision,recall,f1-score,support
0,0.9194061505832449,0.9040667361835245,0.9116719242902207,1918.0
1,0.9132893496701225,0.9272727272727272,0.9202279202279203,2090.0
accuracy,0.9161676646706587,0.9161676646706587,0.9161676646706587,0.9161676646706587
macro avg,0.9163477501266837,0.9156697317281259,0.9159499222590706,4008.0
weighted avg,0.916216501404496,0.9161676646706587,0.9161335089982527,4008.0
