,precision,recall,f1-score,support
0,0.9533267130089375,0.9239653512993262,0.93841642228739,2078.0
1,0.9056716417910448,0.9416511483550589,0.9233110164333534,1611.0
accuracy,0.9316888045540797,0.9316888045540797,0.9316888045540797,0.9316888045540797
macro avg,0.9294991773999911,0.9328082498271926,0.9308637193603717,3689.0
weighted avg,0.9325155664293697,0.9316888045540797,0.9318198354533286,3689.0
