,precision,recall,f1-score,support
0,0.9577464788732394,0.9230769230769231,0.9400921658986175,2210.0
1,0.8855989232839838,0.9359886201991465,0.9100968188105117,1406.0
accuracy,0.9280973451327433,0.9280973451327433,0.9280973451327433,0.9280973451327433
macro avg,0.9216727010786117,0.9295327716380348,0.9250944923545646,3616.0
weighted avg,0.9296935299909127,0.9280973451327433,0.9284291520695587,3616.0
