,precision,recall,f1-score,support
0,0.9414248021108179,0.900555275113579,0.9205366357069142,1981.0
1,0.8977154724818276,0.9396739130434782,0.9182156133828996,1840.0
accuracy,0.9193928291023292,0.9193928291023292,0.9193928291023292,0.9193928291023292
macro avg,0.9195701372963228,0.9201145940785287,0.9193761245449069,3821.0
weighted avg,0.9203766035980354,0.9193928291023292,0.9194189489557532,3821.0
