,precision,recall,f1-score,support
0,0.9218585005279831,0.9184639663335087,0.9201581027667984,1901.0
1,0.9158523344191096,0.9193460490463216,0.9175958661952679,1835.0
accuracy,0.9188972162740899,0.9188972162740899,0.9188972162740899,0.9188972162740899
macro avg,0.9188554174735464,0.9189050076899151,0.9188769844810332,3736.0
weighted avg,0.9189084697973132,0.9188972162740899,0.918899616656317,3736.0
