,precision,recall,f1-score,support
0,0.9478699551569507,0.8858040859088528,0.9157866233414569,1909.0
1,0.9036251105216623,0.956481048198409,0.9293021141168446,2137.0
accuracy,0.9231339594661394,0.9231339594661394,0.9231339594661394,0.9231339594661394
macro avg,0.9257475328393066,0.9211425670536308,0.9225443687291508,4046.0
weighted avg,0.9245008911466661,0.9231339594661394,0.9229251808765542,4046.0
