,precision,recall,f1-score,support
0,0.9242093784078517,0.9211956521739131,0.9227000544365814,1840.0
1,0.9287819253438114,0.9315270935960591,0.9301524840137727,2030.0
accuracy,0.9266149870801034,0.9266149870801034,0.9266149870801034,0.9266149870801034
macro avg,0.9264956518758316,0.9263613728849861,0.926426269225177,3870.0
weighted avg,0.9266078978600476,0.9266149870801034,0.9266092100029117,3870.0
