,precision,recall,f1-score,support
0,0.9276595744680851,0.9193463363205061,0.9234842467566852,1897.0
1,0.9183564567769477,0.9267635971997846,0.922540873760386,1857.0
accuracy,0.9230154501864678,0.9230154501864678,0.9230154501864678,0.9230154501864678
macro avg,0.9230080156225164,0.9230549667601453,0.9230125602585355,3754.0
weighted avg,0.9230575793821921,0.9230154501864678,0.9230175862201568,3754.0
