,precision,recall,f1-score,support
0,0.941207627118644,0.9178719008264463,0.9293933054393306,1936.0
1,0.926829268292683,0.947764705882353,0.9371800837598884,2125.0
accuracy,0.9335139128293524,0.9335139128293524,0.9335139128293524,0.9335139128293524
macro avg,0.9340184477056634,0.9328183033543996,0.9332866945996094,4061.0
weighted avg,0.9336838614192677,0.9335139128293524,0.9334678939473792,4061.0
