,precision,recall,f1-score,support
0,0.9267721148213239,0.8907657657657657,0.9084122882572494,1776.0
1,0.9117780809458845,0.9413145539906104,0.9263109263109264,2130.0
accuracy,0.9183307731694829,0.9183307731694829,0.9183307731694829,0.9183307731694829
macro avg,0.9192750978836042,0.916040159878188,0.9173616072840879,3906.0
weighted avg,0.9185956447356388,0.9183307731694829,0.9181726822803759,3906.0
