,precision,recall,f1-score,support
0,0.9405263157894737,0.9089521871820956,0.9244697361614072,1966.0
1,0.8954439252336449,0.93134872417983,0.9130434782608696,1646.0
accuracy,0.9191583610188261,0.9191583610188261,0.9191583610188261,0.9191583610188261
macro avg,0.9179851205115592,0.9201504556809628,0.9187566072111384,3612.0
weighted avg,0.9199821256303115,0.9191583610188261,0.9192627537405088,3612.0
