,precision,recall,f1-score,support
0,0.9132394366197183,0.9127252252252253,0.912982258518727,1776.0
1,0.9272641952135148,0.927699530516432,0.927481811781272,2130.0
accuracy,0.9208909370199693,0.9208909370199693,0.9208909370199693,0.9208909370199693
macro avg,0.9202518159166165,0.9202123778708287,0.9202320351499995,3906.0
weighted avg,0.9208873464519728,0.9208909370199693,0.9208890809583637,3906.0
