,precision,recall,f1-score,support
0,0.9524987629886195,0.9263715110683349,0.9392534764576725,2078.0
1,0.908273381294964,0.9404096834264432,0.9240622140896614,1611.0
accuracy,0.932502033071293,0.932502033071293,0.932502033071293,0.932502033071293
macro avg,0.9303860721417918,0.933390597247389,0.931657845273667,3689.0
weighted avg,0.9331853745612735,0.932502033071293,0.9326193957651092,3689.0
