,precision,recall,f1-score,support
0,0.9390436153441933,0.8921617573639541,0.9150025601638505,2003.0
1,0.8900763358778626,0.9378016085790885,0.9133159268929504,1865.0
accuracy,0.9141675284384695,0.9141675284384695,0.9141675284384695,0.9141675284384695
macro avg,0.914559975611028,0.9149816829715213,0.9141592435284005,3868.0
weighted avg,0.915433487059626,0.9141675284384695,0.914189330833388,3868.0
