,precision,recall,f1-score,support
0,0.9371816638370118,0.9154228855721394,0.9261744966442953,1809.0
1,0.937192118226601,0.9536340852130326,0.9453416149068322,2394.0
accuracy,0.9371877230549608,0.9371877230549608,0.9371877230549608,0.9371877230549608
macro avg,0.9371868910318064,0.9345284853925859,0.9357580557755638,4203.0
weighted avg,0.9371876185856858,0.9371877230549608,0.937091955868781,4203.0
