,precision,recall,f1-score,support
0,0.9370843989769821,0.9091811414392059,0.9229219143576827,2015.0
1,0.9014008620689655,0.9315144766146993,0.916210295728368,1796.0
accuracy,0.9197061138808712,0.9197061138808712,0.9197061138808712,0.9197061138808712
macro avg,0.9192426305229738,0.9203478090269526,0.9195661050430253,3811.0
weighted avg,0.9202679118904438,0.9197061138808712,0.9197589474045866,3811.0
