,precision,recall,f1-score,support
0,0.9424317617866005,0.9151807228915663,0.9286063569682151,2075.0
1,0.9031903190319032,0.9340159271899886,0.9183445190156599,1758.0
accuracy,0.9238194625619619,0.9238194625619619,0.9238194625619619,0.9238194625619619
macro avg,0.9228110404092518,0.9245983250407774,0.9234754379919375,3833.0
weighted avg,0.9244337298631051,0.9238194625619619,0.923899779582201,3833.0
