,precision,recall,f1-score,support
0,0.9251077586206896,0.9176910742918225,0.921384491548162,1871.0
1,0.92,0.9272251308900523,0.9235984354628421,1910.0
accuracy,0.922507273208146,0.922507273208146,0.922507273208146,0.922507273208146
macro avg,0.9225538793103448,0.9224581025909374,0.9224914635055022,3781.0
weighted avg,0.9225275367308412,0.922507273208146,0.9225028816240782,3781.0
