,precision,recall,f1-score,support
0,0.916210295728368,0.9127114020731042,0.9144575020497403,1833.0
1,0.9222168206125425,0.9253658536585366,0.9237886535183834,2050.0
accuracy,0.9193922225083698,0.9193922225083698,0.9193922225083698,0.9193922225083698
macro avg,0.9192135581704552,0.9190386278658205,0.9191230777840618,3883.0
weighted avg,0.919381394366678,0.9193922225083698,0.9193838117357352,3883.0
