,precision,recall,f1-score,support
0,0.9435608004104669,0.928319030792529,0.9358778625954197,1981.0
1,0.9241452991452992,0.9402173913043478,0.9321120689655172,1840.0
accuracy,0.9340486783564512,0.9340486783564512,0.9340486783564512,0.9340486783564512
macro avg,0.933853049777883,0.9342682110484384,0.9339949657804685,3821.0
weighted avg,0.9342112787334429,0.9340486783564512,0.9340644471860975,3821.0
