,precision,recall,f1-score,support
0,0.9394418114797262,0.9111338100102145,0.9250712989369977,1958.0
1,0.9059967585089141,0.9358258928571429,0.9206697776557782,1792.0
accuracy,0.9229333333333334,0.9229333333333334,0.9229333333333334,0.9229333333333334
macro avg,0.9227192849943202,0.9234798514336787,0.922870538296388,3750.0
weighted avg,0.9234595355000741,0.9229333333333334,0.922967958634079,3750.0
